1741	2.53927
1742	2.54192
1743	2.54013
1744	2.54214
1745	2.55124
1746	2.55011
1747	2.54577
1748	2.54096
1749	2.54556
1750	2.54565
1751	2.54501
1752	2.54260
1753	2.54324
1754	2.54086
1755	2.53945
1756	2.54376
1757	2.54380
1758	2.54252
1759	2.54667
1760	2.54168
1761	2.54203
1762	2.54287
1763	2.54668
1764	2.54030
1765	2.54110
1766	2.54326
1767	2.54419
1768	2.53978
1769	2.53950
1770	2.54474
1771	2.54213
1772	2.54135
1773	2.54325
1774	2.54505
1775	2.54698
1776	2.54386
1777	2.54293
1778	2.54701
1779	2.54147
1780	2.54641
1781	2.53936
1782	2.54493
1783	2.54583
1784	2.54700
1785	2.54692
1786	2.54290
1787	2.54103
1788	2.54270
1789	2.54219
1790	2.54309
1791	2.54051
1792	2.54369
1793	2.54133
1794	2.53920
1795	2.54152
1796	2.53999
1797	2.54763
1798	2.54545
1799	2.53857
1800	2.54304
1801	2.53989
1802	2.53707
1803	2.54360
1804	2.54478
1805	2.54189
1806	2.54192
1807	2.53949
1808	2.53878
1809	2.54279
1810	2.54066
1811	2.53887
1812	2.53891
1813	2.53510
1814	2.54362
1815	2.54211
1816	2.54258
1817	2.54315
1818	2.53933
1819	2.54132
1820	2.54008
1821	2.54482
1822	2.54199
1823	2.54403
1824	2.54071
1825	2.53899
1826	2.53851
1827	2.54091
1828	2.53947
1829	2.54074
1830	2.54131
1831	2.54200
1832	2.54549
1833	2.54376
1834	2.53905
1835	2.53673
1836	2.54063
1837	2.54084
1838	2.54172
1839	2.53830
1840	2.53955
1841	2.54014
1842	2.54321
1843	2.54468
1844	2.54255
1845	2.54427
1846	2.53961
1847	2.54535
1848	2.53928
1849	2.54490
1850	2.54282
1851	2.54362
1852	2.53996
1853	2.54417
1854	2.54147
1855	2.54283
1856	2.53795
1857	2.53656
1858	2.54787
1859	2.54008
1860	2.54095
1861	2.54346
1862	2.53827
1863	2.53655
1864	2.54412
1865	2.53765
1866	2.54103
1867	2.53926
1868	2.54268
1869	2.54448
1870	2.54050
1871	2.53676
1872	2.54137
1873	2.53490
1874	2.54091
